KOTAK,HDFC,ICICI,AXIS,IDFC,SBI,PNB,BOB,CANARA,UNION
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.5,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
6.25,7,7,7,7,6.5,6.5,6.5,6.8,6.7
